DATE_ET,WEBSITE_ID,PRICE_FLOOR,COUNTRY_GROUP,AUCTIONS,IMPS,PERC_MAKEUP
2026-03-09,76970,0.28,USA,22347,15519,0.009718
2026-03-09,76970,0.29,USA,39412,32898,0.017139
2026-03-09,76970,0.3,USA,32705,27814,0.014222
2026-03-09,76970,0.31,USA,525,487,0.000228
2026-03-09,76970,0.32,USA,40273,25062,0.017513
2026-03-09,76970,0.33,USA,1003,594,0.000436
2026-03-09,76970,0.34,USA,311,267,0.000135
2026-03-09,76970,0.35,USA,23314,17181,0.010138
2026-03-09,76970,0.36,USA,18840,18178,0.008193
2026-03-09,76970,0.37,USA,33330,32658,0.014494
2026-03-09,76970,0.38,USA,194,177,0.000084
2026-03-09,76970,0.39,USA,5600,5497,0.002435
2026-03-09,76970,0.4,USA,16174,11739,0.007033
2026-03-09,76970,0.41,USA,2995,2941,0.001302
2026-03-09,76970,0.42,USA,2065,2054,0.000898
2026-03-09,76970,0.43,USA,1628,1401,0.000708
2026-03-09,76970,0.44,USA,599,572,0.000260
2026-03-09,76970,0.45,USA,33964,24139,0.014770
2026-03-09,76970,0.47,USA,13,13,0.000006
2026-03-09,76970,0.48,USA,9,9,0.000004
2026-03-09,76970,0.49,USA,32,28,0.000014
2026-03-09,76970,0.5,USA,4309,2075,0.001874
2026-03-09,76970,0.51,USA,2645,2563,0.001150
2026-03-09,76970,0.52,USA,23152,22137,0.010068
2026-03-09,76970,0.53,USA,10,10,0.000004
2026-03-09,76970,0.54,USA,914,868,0.000397
2026-03-09,76970,0.55,USA,6457,6243,0.002808
2026-03-09,76970,0.56,USA,169,134,0.000073
2026-03-09,76970,0.57,USA,2,2,0.000001
2026-03-09,76970,0.58,USA,42,42,0.000018
2026-03-09,76970,0.59,USA,258,246,0.000112
2026-03-09,76970,0.6,USA,8,8,0.000003
2026-03-09,76970,0.63,USA,95,94,0.000041
2026-03-09,76970,0.64,USA,17,17,0.000007
2026-03-09,76970,0.65,USA,826,685,0.000359
2026-03-09,76970,0.69,USA,1,1,0.000000
2026-03-09,76970,0.72,USA,19,19,0.000008
2026-03-09,76970,0.73,USA,21658,18536,0.009418
2026-03-09,76970,0.74,USA,6784,6349,0.002950
2026-03-09,76970,0.79,USA,142,31,0.000062
2026-03-09,76970,0.8,USA,166,156,0.000072
2026-03-09,76970,0.85,USA,112,86,0.000049
2026-03-09,76970,0.86,USA,78,72,0.000034
2026-03-09,76970,0.87,USA,228,154,0.000099
2026-03-09,76970,0.9,USA,6,6,0.000003
2026-03-09,76970,0.93,USA,2,0,0.000001
2026-03-09,76970,0.96,USA,29,27,0.000013
2026-03-09,76970,1,USA,47,42,0.000020
2026-03-09,76970,1.01,USA,5,4,0.000002
2026-03-09,76970,1.1,USA,21,2,0.000009
2026-03-09,76970,1.9,USA,139,9,0.000060
2026-03-10,76970,0.04,GDPR,635710,365954,0.263038
2026-03-10,76970,0.05,GDPR,44100,26951,0.018247
2026-03-10,76970,0.06,GDPR,539712,323622,0.223317
2026-03-10,76970,0.07,GDPR,103442,61797,0.042801
2026-03-10,76970,0.08,GDPR,56318,30611,0.023303
2026-03-10,76970,0.09,GDPR,60223,33449,0.024918
2026-03-10,76970,0.1,GDPR,55879,25953,0.023121
2026-03-10,76970,0.11,GDPR,55110,26754,0.022803
2026-03-10,76970,0.12,GDPR,106043,46028,0.043877
2026-03-10,76970,0.13,GDPR,59113,22710,0.024459
2026-03-10,76970,0.14,GDPR,56655,26270,0.023442
2026-03-10,76970,0.15,GDPR,62565,32005,0.025888
2026-03-10,76970,0.16,GDPR,135483,33272,0.056059
2026-03-10,76970,0.17,GDPR,59028,20881,0.024424
2026-03-10,76970,0.18,GDPR,93989,38812,0.038890
2026-03-10,76970,0.19,GDPR,22805,7253,0.009436
2026-03-10,76970,0.2,GDPR,29728,11580,0.012301
2026-03-10,76970,0.21,GDPR,11034,5216,0.004566
2026-03-10,76970,0.22,GDPR,17359,7285,0.007183
2026-03-10,76970,0.23,GDPR,18024,8795,0.007458
2026-03-10,76970,0.24,GDPR,24679,10483,0.010211
2026-03-10,76970,0.25,GDPR,20856,5333,0.008630
2026-03-10,76970,0.26,GDPR,8672,1863,0.003588
2026-03-10,76970,0.27,GDPR,6672,3694,0.002761
2026-03-10,76970,0.28,GDPR,3924,1724,0.001624
2026-03-10,76970,0.29,GDPR,10528,3851,0.004356
2026-03-10,76970,0.3,GDPR,7249,2424,0.002999
2026-03-10,76970,0.31,GDPR,1845,442,0.000763
2026-03-10,76970,0.32,GDPR,1946,569,0.000805
2026-03-10,76970,0.33,GDPR,1877,675,0.000777
2026-03-10,76970,0.34,GDPR,3840,1289,0.001589
2026-03-10,76970,0.35,GDPR,1596,784,0.000660
2026-03-10,76970,0.36,GDPR,2221,758,0.000919
2026-03-10,76970,0.37,GDPR,6877,2283,0.002845
2026-03-10,76970,0.38,GDPR,3260,1028,0.001349
2026-03-10,76970,0.39,GDPR,1143,310,0.000473
2026-03-10,76970,0.4,GDPR,1010,331,0.000418
2026-03-10,76970,0.41,GDPR,811,341,0.000336
2026-03-10,76970,0.42,GDPR,187,54,0.000077
2026-03-10,76970,0.43,GDPR,1681,580,0.000696
2026-03-10,76970,0.44,GDPR,2118,411,0.000876
2026-03-10,76970,0.45,GDPR,3144,449,0.001301
2026-03-10,76970,0.46,GDPR,3486,811,0.001442
2026-03-10,76970,0.47,GDPR,2055,314,0.000850
2026-03-10,76970,0.48,GDPR,1845,136,0.000763
2026-03-10,76970,0.49,GDPR,4718,1514,0.001952
2026-03-10,76970,0.5,GDPR,31091,9310,0.012865
2026-03-10,76970,0.51,GDPR,14419,7046,0.005966
2026-03-10,76970,0.52,GDPR,37,18,0.000015
2026-03-10,76970,0.56,GDPR,6,1,0.000002
2026-03-10,76970,0.6,GDPR,785,58,0.000325
2026-03-10,76970,0.62,GDPR,1579,92,0.000653
2026-03-10,76970,0.63,GDPR,639,239,0.000264
2026-03-10,76970,0.64,GDPR,1289,478,0.000533
2026-03-10,76970,0.65,GDPR,85,21,0.000035
2026-03-10,76970,0.66,GDPR,17,0,0.000007
2026-03-10,76970,0.67,GDPR,325,37,0.000134
2026-03-10,76970,0.68,GDPR,1277,255,0.000528
2026-03-10,76970,0.69,GDPR,248,50,0.000103
2026-03-10,76970,0.7,GDPR,674,146,0.000279
2026-03-10,76970,0.72,GDPR,15,15,0.000006
2026-03-10,76970,0.73,GDPR,132,17,0.000055
2026-03-10,76970,0.74,GDPR,5,0,0.000002
2026-03-10,76970,0.75,GDPR,1944,190,0.000804
2026-03-10,76970,0.77,GDPR,223,71,0.000092
2026-03-10,76970,0.8,GDPR,555,73,0.000230
2026-03-10,76970,0.92,GDPR,86,36,0.000036
2026-03-10,76970,0.94,GDPR,7,0,0.000003
2026-03-10,76970,0.95,GDPR,276,15,0.000114
2026-03-10,76970,0.96,GDPR,1132,216,0.000468
2026-03-10,76970,0.97,GDPR,1004,205,0.000415
2026-03-10,76970,1.01,GDPR,2145,523,0.000888
2026-03-10,76970,1.03,GDPR,6,3,0.000002
2026-03-10,76970,1.05,GDPR,1073,10,0.000444
2026-03-10,76970,1.18,GDPR,95,30,0.000039
2026-03-10,76970,1.25,GDPR,4,3,0.000002
2026-03-10,76970,1.56,GDPR,95,12,0.000039
2026-03-10,76970,1.6,GDPR,271,0,0.000112
2026-03-10,76970,1.7,GDPR,137,17,0.000057
2026-03-10,76970,1.95,GDPR,135,0,0.000056
2026-03-10,76970,2.2,GDPR,39,0,0.000016
2026-03-10,76970,2.24,GDPR,397,0,0.000164
2026-03-10,76970,2.33,GDPR,327,0,0.000135
2026-03-10,76970,2.52,GDPR,157,0,0.000065
2026-03-10,76970,2.97,GDPR,1009,0,0.000417
2026-03-10,76970,4.2,GDPR,1051,1,0.000435
2026-03-10,76970,5.55,GDPR,115,0,0.000048
2026-03-10,76970,9,GDPR,1335,52,0.000552
2026-03-10,76970,0.04,Other,427753,178825,0.275543
2026-03-10,76970,0.05,Other,61225,25099,0.039439
2026-03-10,76970,0.06,Other,496178,214195,0.319620
2026-03-10,76970,0.07,Other,71981,16683,0.046368
2026-03-10,76970,0.08,Other,25702,12351,0.016556
2026-03-10,76970,0.09,Other,36424,19288,0.023463
2026-03-10,76970,0.1,Other,44781,16406,0.028846
2026-03-10,76970,0.11,Other,27399,11586,0.017649
2026-03-10,76970,0.12,Other,20832,7814,0.013419
2026-03-10,76970,0.13,Other,26157,9703,0.016849
2026-03-10,76970,0.14,Other,12495,4598,0.008049
2026-03-10,76970,0.15,Other,24268,10637,0.015633
2026-03-10,76970,0.16,Other,51056,16787,0.032888
2026-03-10,76970,0.17,Other,14691,6743,0.009463
2026-03-10,76970,0.18,Other,34100,14809,0.021966
2026-03-10,76970,0.19,Other,20364,8070,0.013118
2026-03-10,76970,0.2,Other,16422,4880,0.010578
2026-03-10,76970,0.21,Other,669,210,0.000431
2026-03-10,76970,0.22,Other,23911,7128,0.015403
2026-03-10,76970,0.23,Other,8512,2530,0.005483
2026-03-10,76970,0.24,Other,7961,2558,0.005128
2026-03-10,76970,0.25,Other,12600,4412,0.008116
2026-03-10,76970,0.26,Other,2820,838,0.001817
2026-03-10,76970,0.27,Other,2168,684,0.001397
2026-03-10,76970,0.28,Other,1577,276,0.001016
2026-03-10,76970,0.29,Other,3516,1124,0.002265
2026-03-10,76970,0.3,Other,25634,5043,0.016512
2026-03-10,76970,0.31,Other,889,388,0.000573
2026-03-10,76970,0.32,Other,883,348,0.000569
2026-03-10,76970,0.33,Other,557,40,0.000359
2026-03-10,76970,0.34,Other,615,167,0.000396
2026-03-10,76970,0.35,Other,2293,337,0.001477
2026-03-10,76970,0.36,Other,380,196,0.000245
2026-03-10,76970,0.37,Other,2475,610,0.001594
2026-03-10,76970,0.38,Other,279,41,0.000180
2026-03-10,76970,0.39,Other,113,34,0.000073
2026-03-10,76970,0.4,Other,1106,510,0.000712
2026-03-10,76970,0.41,Other,627,323,0.000404
2026-03-10,76970,0.42,Other,521,201,0.000336
2026-03-10,76970,0.43,Other,25,0,0.000016
2026-03-10,76970,0.44,Other,1934,198,0.001246
2026-03-10,76970,0.45,Other,2595,1117,0.001672
2026-03-10,76970,0.46,Other,1226,334,0.000790
2026-03-10,76970,0.47,Other,277,64,0.000178
2026-03-10,76970,0.48,Other,2128,116,0.001371
2026-03-10,76970,0.49,Other,488,115,0.000314
2026-03-10,76970,0.5,Other,124,20,0.000080
2026-03-10,76970,0.51,Other,537,106,0.000346
2026-03-10,76970,0.52,Other,317,51,0.000204
2026-03-10,76970,0.53,Other,21,2,0.000014
2026-03-10,76970,0.54,Other,17,2,0.000011
2026-03-10,76970,0.55,Other,467,93,0.000301
2026-03-10,76970,0.56,Other,30,3,0.000019
2026-03-10,76970,0.57,Other,290,60,0.000187
2026-03-10,76970,0.58,Other,11,2,0.000007
2026-03-10,76970,0.59,Other,216,56,0.000139
2026-03-10,76970,0.62,Other,72,46,0.000046
2026-03-10,76970,0.64,Other,81,45,0.000052
2026-03-10,76970,0.67,Other,750,273,0.000483
2026-03-10,76970,0.68,Other,779,86,0.000502
2026-03-10,76970,0.69,Other,212,85,0.000137
2026-03-10,76970,0.7,Other,796,115,0.000513
2026-03-10,76970,0.71,Other,41,14,0.000026
2026-03-10,76970,0.72,Other,1,0,0.000001
2026-03-10,76970,0.73,Other,14,2,0.000009
2026-03-10,76970,0.74,Other,252,12,0.000162
2026-03-10,76970,0.75,Other,52,12,0.000033
2026-03-10,76970,0.76,Other,16,15,0.000010
2026-03-10,76970,0.77,Other,574,96,0.000370
2026-03-10,76970,0.78,Other,47,17,0.000030
2026-03-10,76970,0.79,Other,1,1,0.000001
2026-03-10,76970,0.8,Other,442,50,0.000285
2026-03-10,76970,0.81,Other,526,130,0.000339
2026-03-10,76970,0.84,Other,459,1,0.000296
2026-03-10,76970,0.85,Other,8,0,0.000005
2026-03-10,76970,0.86,Other,738,169,0.000475
2026-03-10,76970,0.87,Other,449,33,0.000289
2026-03-10,76970,0.92,Other,274,101,0.000177
2026-03-10,76970,0.95,Other,25,8,0.000016
2026-03-10,76970,0.96,Other,10,0,0.000006
2026-03-10,76970,0.98,Other,76,7,0.000049
2026-03-10,76970,0.99,Other,136,4,0.000088
2026-03-10,76970,1,Other,4,3,0.000003
2026-03-10,76970,1.01,Other,22,11,0.000014
2026-03-10,76970,1.02,Other,2134,3,0.001375
2026-03-10,76970,1.03,Other,21,4,0.000014
